ISO3 code;Year;Technology;Electricity Installed Capacity (MW);capacity_added;rel_capacity_added;area_potential;log_expol;growth_rate;log_expol_cap_add;log_expol_decom;tech_potential
FIN;2047;Onshore wind energy;;;;194504.48780248378;217845.02633878184;0.2687130169009172;3048.991951634467;220600.8882004275;217845.02633878184
FIN;2048;Onshore wind energy;;;;194504.48780248378;218817.54877779426;0.2687130169009172;2370.1801713338646;221848.89023886167;218817.54877779426
FIN;2049;Onshore wind energy;;;;194504.48780248378;219790.07121680668;0.2687130169009172;1832.1701362928725;222355.66023388418;219790.07121680668
FIN;2050;Onshore wind energy;;;;194504.48780248378;220762.5936558191;0.2687130169009172;1410.1405417319038;222251.57199783585;220762.5936558191
FIN;2051;Onshore wind energy;;;;194504.48780248378;221735.11609483152;0.2687130169009172;1081.6961475793505;221676.62442555255;221735.11609483152
FIN;2052;Onshore wind energy;;;;194504.48780248378;222707.63853384394;0.2687130169009172;827.6231148258667;220792.19862350723;222707.63853384394
FIN;2053;Onshore wind energy;;;;194504.48780248378;223680.16097285636;0.2687130169009172;631.98410204018;219785.97736708517;223680.16097285636
FIN;2054;Onshore wind energy;;;;194504.48780248378;224652.68341186875;0.2687130169009172;481.8674388451618;218864.15186175227;224652.68341186875
FIN;2055;Onshore wind energy;;;;194504.48780248378;225625.20585088118;0.2687130169009172;366.98786442700657;218228.09501396876;225625.20585088118
FIN;2056;Onshore wind energy;;;;194504.48780248378;226597.7282898936;0.2687130169009172;279.25247377858614;218039.6127750008;226597.7282898936
FIN;2057;Onshore wind energy;;;;194504.48780248378;227570.25072890602;0.2687130169009172;212.35089055867866;218386.84772080768;227570.25072890602
FIN;2058;Onshore wind energy;;;;194504.48780248378;228542.77316791844;0.2687130169009172;161.39568529170356;219266.0422195244;228542.77316791844
FIN;2059;Onshore wind energy;;;;194504.48780248378;229515.29560693086;0.2687130169009172;122.62051168913604;220588.52679894053;229515.29560693086
FIN;2060;Onshore wind energy;;;;194504.48780248378;230487.81804594328;0.2687130169009172;93.13388617744204;222210.14729307566;230487.81804594328
FRA;2000;Onshore wind energy;38.0;;;390714.59806036146;;;;;345782.4192834199
FRA;2001;Onshore wind energy;66.0;28.0;0.42424242424242425;390714.59806036146;;;;;347735.9922737217
FRA;2002;Onshore wind energy;138.0;72.0;0.5217391304347826;390714.59806036146;;;;;349689.5652640235
FRA;2003;Onshore wind energy;218.0;80.0;0.3669724770642202;390714.59806036146;;;;;351643.1382543253
FRA;2004;Onshore wind energy;358.0;140.0;0.39106145251396646;390714.59806036146;;;;;353596.71124462713
FRA;2005;Onshore wind energy;690.0;332.0;0.4811594202898551;390714.59806036146;;;;;355550.2842349289
FRA;2006;Onshore wind energy;1412.0;722.0;0.5113314447592068;390714.59806036146;;;;;357503.8572252307
FRA;2007;Onshore wind energy;2223.0;811.0;0.36482231219073324;390714.59806036146;;;;;359457.43021553254
FRA;2008;Onshore wind energy;3403.0;1180.0;0.34675286511901265;390714.59806036146;;;;;361411.00320583436
FRA;2009;Onshore wind energy;4582.0;1179.0;0.2573112178088171;390714.59806036146;;;;;363364.5761961362
FRA;2010;Onshore wind energy;5912.0;1330.0;0.22496617050067658;390714.59806036146;;;;;365318.14918643795
FRA;2011;Onshore wind energy;6747.216;835.2160000000003;0.12378675886469327;390714.59806036146;;;;;367271.7221767398
FRA;2012;Onshore wind energy;7596.696;849.4799999999996;0.11182229748301098;390714.59806036146;;;;;369225.2951670416
FRA;2013;Onshore wind energy;8149.331;552.6350000000002;0.06781354199504232;390714.59806036146;;;;;371178.86815734336
FRA;2014;Onshore wind energy;9190.595;1041.2639999999992;0.11329669080184682;390714.59806036146;;;;;373132.4411476452
FRA;2015;Onshore wind energy;10287.347;1096.7520000000004;0.10661174353309949;390714.59806036146;;;;;375086.014137947
FRA;2016;Onshore wind energy;11555.762;1268.4150000000009;0.10976472170333733;390714.59806036146;;;;;377039.5871282488
FRA;2017;Onshore wind energy;13497.352;1941.5900000000001;0.14384969733322506;390714.59806036146;;;;;378993.16011855064
FRA;2018;Onshore wind energy;14898.143;1400.7909999999993;0.09402453715204635;390714.59806036146;;;;;380946.7331088524
FRA;2019;Onshore wind energy;16424.852;1526.708999999999;0.092951157185465;390714.59806036146;;;;;382900.30609915423
FRA;2020;Onshore wind energy;17533.273;1108.421000000002;0.06321814529437841;390714.59806036146;;;;;384853.87908945605
FRA;2021;Onshore wind energy;18549.121;1015.8479999999981;0.05476529049543632;390714.59806036146;;;;;386807.4520797578
